"es_questionnaire_id","Usage_num_int_all","Usage_sum_duration","Usage_median_duration","Usage_num_int_5","Usage_num_int_530","Usage_num_int_30","Usage_quadratic","Nonusage_num_int_all","Nonusage_sum_duration","Nonusage_median_duration","Nonusage_num_int_5","Nonusage_num_int_530","Nonusage_num_int_30","Nonusage_quadratic","user_id","valence"
2,2,1418.14199972153,709.070999860764,1,1,0,0.994843220192928,1,2181.85800027847,2181.85800027847,0,0,1,1,214,6
3,2,14.1170001029968,7.05850005149841,2,0,0,0.708356906660144,2,3585.882999897,1792.9414999485,0,1,1,0.554904420017042,214,5
4,2,367.194000005722,183.597000002861,2,0,0,0.504869757072752,2,3232.80599999428,1616.40299999714,0,1,1,0.777420219426048,214,6
5,4,2839.27500009537,650.865000009537,1,3,0,0.402148916270066,3,760.724999904633,225.796000003815,2,1,0,0.493903004830239,214,5
6,2,3418.28200006485,1709.14100003242,0,1,1,0.767493637923473,1,181.71799993515,181.71799993515,1,0,0,1,214,5
7,2,1930.47100019455,965.235500097275,1,0,1,0.940146122727273,1,1669.52899980545,1669.52899980545,0,1,0,1,214,5
8,5,1673.40700030327,19.1029999256134,4,1,0,0.928716738625565,5,1926.59299969673,401.631000041962,2,3,0,0.275665139232421,214,6
9,3,212.274000167847,73.2620000839233,3,0,0,0.49258863036603,3,3387.72599983215,89.9439997673035,2,0,1,0.90743815729384,214,6
10,5,356.194999933243,75.4619998931885,5,0,0,0.262816563600117,5,3243.80500006676,519.881999969482,1,4,0,0.283193753186002,214,6
11,3,224.934000015259,103.365999937057,3,0,0,0.429846635865546,3,3375.06599998474,1353.27400016785,1,1,1,0.485248622358679,214,6
12,7,279.186000585556,6.41700005531311,7,0,0,0.492505716804951,7,3320.81399941444,368.111999988556,2,5,0,0.229604933462668,214,6
13,1,4.35399985313416,4.35399985313416,1,0,0,1,1,3595.64600014687,3595.64600014687,0,0,1,1,214,4
14,2,3211.99300026894,1605.99650013447,1,0,1,0.991315728850639,2,388.006999731064,194.003499865532,2,0,0,0.587782732137469,214,5
15,3,1227.84000015259,315.803000211716,1,2,0,0.461689458962372,2,2372.15999984741,1186.07999992371,1,0,1,0.853911922889161,214,5
16,2,15.085000038147,7.54250001907349,2,0,0,0.564666419066549,2,3584.91499996185,1792.45749998093,0,1,1,0.83829589560786,214,5
17,2,154.673999786377,77.3369998931885,2,0,0,0.748115341772349,2,3445.32600021362,1722.66300010681,0,1,1,0.502950925035605,214,5
18,3,3486.47799992561,1442.08100008965,1,1,1,0.511836241390579,2,113.522000074387,56.7610000371933,2,0,0,0.724003209168343,214,6
19,2,214.646999835968,107.323499917984,2,0,0,0.672408162594254,2,3385.35300016403,1692.67650008202,0,1,1,0.513871933748394,214,5
1,3,87.9660000801086,9.15900015830994,3,0,0,0.705755160962316,3,3512.03399991989,1247.95399999619,0,3,0,0.361901764484424,216,4
2,5,2730.94799971581,15.3079998493195,3,1,1,0.581018515155468,5,869.052000284195,53.2349998950958,4,1,0,0.414295100194459,216,4
3,1,202.288000106812,202.288000106812,1,0,0,1,1,3397.71199989319,3397.71199989319,0,0,1,1,216,4
4,4,672.708000183105,87.4495000839233,3,1,0,0.584123621103325,4,2927.29199981689,111.792500019073,3,0,1,0.849152093067621,216,4
5,9,2032.38899970055,239.835999965668,6,3,0,0.19607476615488,9,1567.61100029945,51.7330000400543,7,2,0,0.296860381931034,216,4
6,8,300.64899969101,32.9860000610352,8,0,0,0.219587424064258,7,3299.35100030899,116.261000156403,5,2,0,0.368500032773792,216,4
7,2,45.4420003890991,22.7210001945496,2,0,0,0.774108183126179,2,3554.5579996109,1777.27899980545,0,1,1,0.65676463651703,216,4
8,1,10.5119998455048,10.5119998455048,1,0,0,1,1,3589.4880001545,3589.4880001545,0,0,1,1,216,4
9,3,184.676000118256,44.3730001449585,3,0,0,0.555710440502829,3,3415.32399988174,715.992000102997,0,2,1,0.502458144924913,216,4
10,3,3044.29299998283,35.0599999427795,2,0,1,0.975246856912031,2,555.707000017166,277.853500008583,1,1,0,0.729743982769274,216,5
11,2,178.40399980545,89.2019999027252,2,0,0,0.71071621322911,2,3421.59600019455,1710.79800009727,0,1,1,0.813532467951055,216,5
12,1,118.506999969482,118.506999969482,1,0,0,1,1,3481.49300003052,3481.49300003052,0,0,1,1,216,5
13,1,235.584000110626,235.584000110626,1,0,0,1,1,3364.41599988937,3364.41599988937,0,0,1,1,216,5
14,3,3441.85899996758,1236.31900000572,1,1,1,0.474069562921031,2,158.141000032425,79.0705000162125,2,0,0,0.513857464873089,216,5
15,2,60.6180000305176,30.3090000152588,2,0,0,0.500502659080878,2,3539.38199996948,1769.69099998474,0,1,1,0.820423807443581,216,5
16,1,10.8440001010895,10.8440001010895,1,0,0,1,1,3589.15599989891,3589.15599989891,0,0,1,1,216,5
17,1,3.55099987983704,3.55099987983704,1,0,0,1,1,3596.44900012016,3596.44900012016,0,0,1,1,216,5
18,1,3.11299991607666,3.11299991607666,1,0,0,1,1,3596.88700008392,3596.88700008392,0,0,1,1,216,5
19,11,493.133999586105,37.7679998874664,11,0,0,0.1370741262743,11,3106.86600041389,76.4589998722076,8,3,0,0.311792329895008,216,5
20,2,9.67799973487854,4.83899986743927,2,0,0,0.509728960084947,2,3590.32200026512,1795.16100013256,0,1,1,0.792057851099328,216,5
21,2,45.989000082016,22.994500041008,2,0,0,0.762733282277897,2,3554.01099991798,1777.00549995899,0,1,1,0.609112032512934,216,5
1,5,2161.06699991226,165.664000034332,4,0,1,0.71144593420956,5,1438.93300008774,141.477999925613,3,2,0,0.361628588565256,220,5
2,11,1593.25599956512,6.19200015068054,10,1,0,0.924649133357403,10,2006.74400043488,182.819499969482,9,1,0,0.150944970750445,220,5
3,1,5.51999998092651,5.51999998092651,1,0,0,1,1,3594.48000001907,3594.48000001907,0,0,1,1,220,6
4,2,47.1570000648499,23.5785000324249,2,0,0,0.882267634997993,1,3552.84299993515,3552.84299993515,0,0,1,1,220,4
5,4,1010.80800008774,288.088999986649,3,1,0,0.343062556124176,4,2589.19199991226,479.161499857903,2,2,0,0.476684174359899,220,5
6,5,354.938000202179,8.59999990463257,4,1,0,0.842061871853889,5,3245.06199979782,286.536000013351,3,2,0,0.380987493859692,220,5
7,4,1038.2389998436,230.427000045776,2,2,0,0.416752907624698,4,2561.7610001564,659.790499925613,1,3,0,0.348456398093109,220,5
8,1,49.8719999790192,49.8719999790192,1,0,0,1,1,3550.12800002098,3550.12800002098,0,0,1,1,220,5
9,4,423.017000198364,125.702000021935,4,0,0,0.339290219923116,4,3176.98299980164,807.713499903679,1,3,0,0.402818296335445,220,5
10,5,547.173000097275,135.474999904633,5,0,0,0.335085360058803,5,3052.82699990273,399.210999965668,2,3,0,0.329017482018598,220,5
11,4,690.233000040054,121.18799996376,3,1,0,0.532957600680214,4,2909.76699995995,380.74749994278,2,1,1,0.553966426467634,220,5
12,5,27.5240004062653,6.20600008964539,5,0,0,0.214000750725882,5,3572.47599959373,617.843000173569,2,3,0,0.325041318916387,220,5
13,4,224.486999988556,6.31849992275238,4,0,0,0.871405217006336,4,3375.51300001144,839.353999972343,1,3,0,0.392120478885028,220,5
14,1,3600,3600,0,0,1,1,0,0,0,0,0,0,1,220,5
15,10,1256.26400017738,69.8749998807907,9,1,0,0.240660115123165,10,2343.73599982262,64.5224997997284,7,3,0,0.301850515234624,220,5
16,5,810.118999958038,154.238999843597,4,1,0,0.318362179220057,5,2789.88100004196,485.973999977112,0,5,0,0.229618600192046,220,5
17,3,465.683000087738,165.828999996185,3,0,0,0.530934828237011,3,3134.31699991226,1406.88999986649,1,2,0,0.421764812398586,220,5
1,5,2725.47600007057,102.777000188828,3,1,1,0.544088745798468,4,874.523999929428,76.6949999332428,3,1,0,0.656257106712304,224,6
2,7,1965.95600032806,8.36700010299683,6,1,0,0.776924722414483,6,1634.04399967194,238.571499943733,3,3,0,0.311653229037728,224,5
3,6,637.993999958038,107.488999962807,6,0,0,0.228811478995647,6,2962.00600004196,597.372000098228,2,4,0,0.203490039695903,224,4
4,7,184.841999769211,10.5439999103546,7,0,0,0.402389035839966,7,3415.15800023079,429.001000165939,3,4,0,0.218818287057694,224,5
5,3,14.900000333786,5.62000012397766,3,0,0,0.346979409251971,3,3585.09999966621,1097.25299978256,0,3,0,0.380162307278368,224,5
6,2,238.927000045776,119.463500022888,2,0,0,0.920885756270347,2,3361.07299995422,1680.53649997711,1,0,1,0.993261327988289,224,5
7,4,32.0000002384186,8.05850005149841,4,0,0,0.27001392602582,4,3567.99999976158,213.280999898911,2,1,1,0.783384740058081,224,5
8,5,94.0119996070862,5.50799989700317,5,0,0,0.611629298845728,5,3505.98800039291,749.974999904633,1,4,0,0.220303565893784,224,5
9,4,169.079999923706,29.3174999952316,4,0,0,0.486429184588942,4,3430.92000007629,601.963000059128,1,2,1,0.39152765196307,224,5
10,0,0,0,0,0,0,1,1,3600,3600,0,0,1,1,224,4
11,0,0,0,0,0,0,1,1,3600,3600,0,0,1,1,224,6
1,2,12.7780003547668,6.38900017738342,2,0,0,0.548898454298964,2,3587.22199964523,1793.61099982262,0,1,1,0.589954896992755,230,5
2,1,4.72800016403198,4.72800016403198,1,0,0,1,1,3595.27199983597,3595.27199983597,0,0,1,1,230,5
3,5,1589.53000044823,60.7950000762939,3,2,0,0.589632584993958,5,2010.46999955177,310.30999994278,2,3,0,0.374480188875696,230,5
4,2,424.838000059128,212.419000029564,1,1,0,0.601435343564172,2,3175.16199994087,1587.58099997044,0,1,1,0.547927624967673,230,6
5,1,77.3010001182556,77.3010001182556,1,0,0,1,1,3522.69899988174,3522.69899988174,0,0,1,1,230,6
6,2,415.658999681473,207.829499840736,1,1,0,0.990570767855321,2,3184.34100031853,1592.17050015926,1,0,1,0.957372485680651,230,6
7,1,3.2759997844696,3.2759997844696,1,0,0,1,1,3596.72400021553,3596.72400021553,0,0,1,1,230,5
8,2,594.707000017166,297.353500008583,1,1,0,0.9903647927582,2,3005.29299998283,1502.64649999142,0,1,1,0.61469430698299,230,5
9,2,726.858000040054,363.429000020027,1,1,0,0.988542825130595,1,2873.14199995995,2873.14199995995,0,0,1,1,230,5
10,1,2.99900007247925,2.99900007247925,1,0,0,1,1,3597.00099992752,3597.00099992752,0,0,1,1,230,6
11,2,2207.60900020599,1103.804500103,1,0,1,0.996696013305159,1,1392.39099979401,1392.39099979401,0,1,0,1,230,6
12,4,1642.1920003891,372.072000026703,2,2,0,0.406252916944843,3,1957.8079996109,61.6459999084473,2,0,1,0.91779023697271,230,6
13,1,6.59200000762939,6.59200000762939,1,0,0,1,1,3593.40799999237,3593.40799999237,0,0,1,1,230,4
14,2,380.12900018692,190.06450009346,1,1,0,0.970138404469564,2,3219.87099981308,1609.93549990654,0,1,1,0.658572222506308,230,5
15,4,1785.00700044632,521.007500171661,1,3,0,0.343435504766825,3,1814.99299955368,545.572999954224,0,3,0,0.356804651313734,230,5
16,2,2319.50900006294,1159.75450003147,1,0,1,0.997082099220631,1,1280.49099993706,1280.49099993706,0,1,0,1,230,4
17,3,1715.0759999752,77.2630000114441,2,1,0,0.909299573892992,3,1884.9240000248,468.765000104904,1,2,0,0.473521506137789,230,4
18,2,220.285000085831,110.142500042915,2,0,0,0.893989547833583,2,3379.71499991417,1689.85749995708,0,1,1,0.517299651607878,230,6
1,2,232.373999834061,116.18699991703,2,0,0,0.965367891723034,1,3367.62600016594,3367.62600016594,0,0,1,1,231,2
2,2,472.697000026703,236.348500013351,2,0,0,0.515193900461299,2,3127.3029999733,1563.65149998665,1,0,1,0.944815174008487,231,4
3,4,2249.26900005341,281.101999878883,2,2,0,0.608370021298276,3,1350.73099994659,524.259999990463,1,2,0,0.416252923004333,231,4
4,2,236.941999912262,118.470999956131,2,0,0,0.952160999055226,2,3363.05800008774,1681.52900004387,0,1,1,0.693200146022779,231,5
5,2,67.8849999904633,33.9424999952316,2,0,0,0.895071915097588,2,3532.11500000954,1766.05750000477,0,1,1,0.662995821212528,231,5
6,2,11.7909998893738,5.89549994468689,2,0,0,0.500001298309925,2,3588.20900011063,1794.10450005531,0,1,1,0.530055107335066,231,5
7,2,78.8000001907349,39.4000000953674,2,0,0,0.921287440305816,2,3521.19999980927,1760.59999990463,0,1,1,0.516529639153268,231,3
8,3,2793.82800006866,1126.5640001297,1,2,0,0.516250857341257,3,806.171999931335,305.299999952316,1,2,0,0.356259460827059,231,3
9,5,1611.65100002289,212.19000005722,3,2,0,0.38783250774291,4,1988.34899997711,531.871499896049,1,3,0,0.321749435245701,231,5
10,2,1522.97599983215,761.487999916077,1,1,0,0.995564636372515,2,2077.02400016785,1038.51200008392,0,2,0,0.520675138312036,231,1
11,4,162.430000066757,41.3040000200272,4,0,0,0.382964717531066,4,3437.56999993324,404.21649992466,2,1,1,0.602367736804405,231,1
12,2,13.4269998073578,6.71349990367889,2,0,0,0.622757235927669,2,3586.57300019264,1793.28650009632,0,1,1,0.516686696353535,231,4
13,5,1363.1960003376,126.536999940872,3,2,0,0.388060029002244,4,2236.8039996624,453.273499965668,2,2,0,0.375594402052407,231,5
14,3,14.6909999847412,5.57699990272522,3,0,0,0.349713827207151,3,3585.30900001526,534.273000001907,1,1,1,0.736980065448097,231,5
15,2,550.06500005722,275.03250002861,1,1,0,0.967534207135275,1,3049.93499994278,3049.93499994278,0,0,1,1,231,1
1,19,730.866999864578,6.41800022125244,18,1,0,0.330638155429616,19,2869.13300013542,105.081000089645,16,3,0,0.0957442522423819,235,5
2,20,1677.16400003433,27.1889998912811,18,2,0,0.137555986754046,20,1922.83599996567,24.640499830246,18,2,0,0.142631804088665,235,4
3,8,2583.5389995575,6.42750000953674,7,0,1,0.947572591215988,7,1016.4610004425,66.3269999027252,6,1,0,0.361301554301767,235,4
4,16,1481.39600038528,26.0160000324249,15,1,0,0.268087014743521,16,2118.60399961472,109.448499917984,16,0,0,0.0834768253873313,235,5
5,11,2450.77800011635,82.1690001487732,9,2,0,0.296470364245654,10,1149.22199988365,84.0264998674393,9,1,0,0.163273599736616,235,4
6,14,1061.78100013733,6.50050008296967,13,1,0,0.487288887566494,13,2538.21899986267,72.8610000610352,10,3,0,0.17914259756861,235,3
7,17,1509.51500034332,13.1429998874664,15,2,0,0.174000786054758,16,2090.48499965668,85.2145000696182,14,2,0,0.123294231860007,235,4
8,11,1091.39900040627,4.62800025939941,10,1,0,0.705845072141865,11,2508.60099959373,176.291999816895,8,3,0,0.162153547075436,235,4
9,11,1669.21800017357,79.2300000190735,10,1,0,0.25461121743738,11,1930.78199982643,91.4509999752045,9,2,0,0.19527318725419,235,4
10,13,530.819000244141,3.45799994468689,12,1,0,0.636146269725734,13,3069.18099975586,159.805000066757,9,4,0,0.184899382382585,235,4
11,2,3430.84699988365,1715.42349994183,1,0,1,0.997411578789408,1,169.153000116348,169.153000116348,1,0,0,1,235,3
12,9,2025.89099955559,6.17199993133545,8,1,0,0.725945612618939,9,1574.10900044441,155.993999958038,8,1,0,0.1893571346705,235,4
13,10,2274.40200018883,33.797000169754,7,3,0,0.30638412689152,9,1325.59799981117,148.359999895096,7,2,0,0.194860277536508,235,4
14,8,1906.36199998856,6.05799984931946,7,0,1,0.954245891733542,8,1693.63800001144,138.147500157356,5,3,0,0.194987320793036,235,3
15,3,3516.72199988365,549.793999910355,1,1,1,0.727796956428574,2,83.2780001163483,41.6390000581741,2,0,0,0.521712438870289,235,4
16,5,613.707000017166,9.8529999256134,4,1,0,0.903280358042553,5,2986.29299998283,34.8870000839233,3,1,1,0.628553043571499,235,5
17,6,201.757999658585,13.3119999170303,6,0,0,0.501194990116787,6,3398.24200034142,236.955999970436,5,0,1,0.51894809008895,235,3
18,17,1863.65599966049,51.0050001144409,15,2,0,0.140205296784675,16,1736.34400033951,135.597999930382,16,0,0,0.0915937151068745,235,4
19,13,1539.31900000572,7.62299990653992,11,2,0,0.522240046208042,13,2060.68099999428,76.9370000362396,11,2,0,0.175965845603709,235,3
20,7,2893.1299996376,3.03399991989136,6,0,1,0.976922486374473,6,706.870000362396,117.719000220299,6,0,0,0.249924951203581,235,4
21,1,3600,3600,0,0,1,1,0,0,0,0,0,0,1,235,2
1,7,1620.89799952507,10.1809997558594,6,1,0,0.922854294219821,6,1979.10200047493,50.2365001440048,4,2,0,0.456384506702343,236,4
2,7,823.217999458313,8.44099998474121,6,1,0,0.894848483792001,7,2776.78200054169,545.751000165939,3,4,0,0.235566120081001,236,3
3,9,2007.96700024605,9.43300008773804,8,1,0,0.738986219322774,8,1592.03299975395,94.865000128746,6,2,0,0.287829606152841,236,4
4,8,1490.92600083351,9.28800010681152,6,2,0,0.479697146850706,8,2109.07399916649,180.254499793053,6,2,0,0.251042019855849,236,3
1,1,372.009999752045,372.009999752045,0,1,0,1,1,3227.99000024796,3227.99000024796,0,0,1,1,237,3
2,5,524.57000041008,40.8840000629425,4,1,0,0.637725242977673,5,3075.42999958992,617.929999828339,1,4,0,0.28412554011242,237,3
3,4,116.923999547958,11.4009999036789,4,0,0,0.593568143633826,4,3483.07600045204,987.120000123978,0,4,0,0.269772778736996,237,3
4,4,776.503999948502,74.6165000200272,3,1,0,0.68543231391196,4,2823.4960000515,603.965500116348,1,3,0,0.425501512132102,237,3
5,3,143.131999969482,68.4690001010895,3,0,0,0.479151976564949,3,3456.86800003052,526.646000146866,0,2,1,0.532109684607601,237,3
6,5,680.228000164032,116.960000038147,4,1,0,0.35487477134914,5,2919.77199983597,209.53200006485,3,1,1,0.5282363598963,237,2
7,3,110.302999973297,15.3580000400543,3,0,0,0.59953048024036,3,3489.6970000267,92.1380000114441,2,0,1,0.944198445318785,237,3
8,9,1702.58599996567,28.539999961853,7,2,0,0.378362466809561,9,1897.41400003433,162.393000125885,8,1,0,0.236506214434518,237,2
9,1,319.304999828339,319.304999828339,0,1,0,1,1,3280.69500017166,3280.69500017166,0,0,1,1,237,3
10,7,818.505000352859,54.9029998779297,6,1,0,0.486419239306724,6,2781.49499964714,541.565499901772,2,4,0,0.196812455438749,237,2
11,2,179.475999832153,89.7379999160767,2,0,0,0.511270569349563,2,3420.52400016785,1710.26200008392,1,0,1,0.944421028544464,237,2
12,3,1585.50200009346,411.448999881744,1,2,0,0.538015275276067,2,2014.49799990654,1007.24899995327,1,0,1,0.942316173654402,237,3
13,4,1464.40899991989,98.7944999933243,3,1,0,0.709178924332631,3,2135.59100008011,515.286000013351,0,3,0,0.384608272925186,237,3
14,1,601.684000015259,601.684000015259,0,1,0,1,1,2998.31599998474,2998.31599998474,0,0,1,1,237,3
15,6,586.87099981308,56.5169999599457,5,1,0,0.387855704062604,6,3013.12900018692,83.3429999351501,4,1,1,0.504969907760527,237,3
16,7,949.486000061035,33.3310000896454,5,2,0,0.325650469325933,7,2650.51399993896,212.144000053406,5,2,0,0.291455584122522,237,3
1,6,1450.22299957275,216.930499911308,4,2,0,0.253341050872746,5,2149.77700042725,501.431000232697,1,4,0,0.247134722761784,241,4
2,2,60.8960001468658,30.4480000734329,2,0,0,0.916334118010746,2,3539.10399985313,1769.55199992657,0,1,1,0.511408748704051,241,4
3,4,155.164999723434,39.0389997959137,4,0,0,0.28266347517066,4,3444.83500027657,766.405500054359,0,4,0,0.304053849882332,241,4
4,5,1662.09999990463,258.210000038147,3,2,0,0.428782527899475,4,1937.90000009537,202.233000040054,3,1,0,0.565894182673623,241,5
5,3,105.787999629974,31.7880001068115,3,0,0,0.395397622895851,4,3494.21200037003,430.453500032425,1,2,1,0.515502162703518,241,3
6,8,1599.63900065422,73.0315001010895,7,1,0,0.540224643930868,8,2000.36099934578,57.0954998731613,6,2,0,0.440045242636109,241,2
7,4,479.755000114441,52.6349999904633,3,1,0,0.567828014702685,4,3120.24499988556,665.584499955177,1,3,0,0.391735618979747,241,4
8,6,532.198000192642,72.2994999885559,6,0,0,0.28106776674458,6,3067.80199980736,521.96749997139,2,4,0,0.233384478691571,241,2
9,4,1982.12700033188,60.9205000400543,3,0,1,0.869115370393777,4,1617.87299966812,364.792999744415,1,3,0,0.29381397044668,241,3
10,2,1745.68000030518,872.840000152588,1,1,0,0.939944653697062,2,1854.31999969482,927.159999847412,1,1,0,0.74354126511406,241,4
1,1,2.36400008201599,2.36400008201599,1,0,0,1,1,3597.63599991798,3597.63599991798,0,0,1,1,246,3
2,1,3.50300025939941,3.50300025939941,1,0,0,1,1,3596.4969997406,3596.4969997406,0,0,1,1,246,4
3,1,2.32999992370605,2.32999992370605,1,0,0,1,1,3597.67000007629,3597.67000007629,0,0,1,1,246,4
4,4,62.2669997215271,13.7330000400543,4,0,0,0.357526278491426,4,3537.73300027847,38.8444999456406,3,0,1,0.953331523298108,246,4
5,8,495.47400021553,30.0435000658035,8,0,0,0.328778636026775,8,3104.52599978447,360.237000107765,4,4,0,0.197260480267024,246,4
6,1,2.17599987983704,2.17599987983704,1,0,0,1,1,3597.82400012016,3597.82400012016,0,0,1,1,246,3
7,1,3.97100019454956,3.97100019454956,1,0,0,1,1,3596.02899980545,3596.02899980545,0,0,1,1,246,4
8,6,1481.11199998856,89.9565000534058,4,2,0,0.456962928159237,6,2118.88800001144,348.707499980927,3,3,0,0.2245744563265,246,5
9,1,2.15799999237061,2.15799999237061,1,0,0,1,1,3597.84200000763,3597.84200000763,0,0,1,1,246,4
10,2,47.831000328064,23.915500164032,2,0,0,0.921172818288881,2,3552.16899967194,1776.08449983597,0,1,1,0.661453865836662,246,4
11,3,1530.43700003624,252.055999994278,2,1,0,0.722314085447036,3,2069.56299996376,531.106999874115,1,2,0,0.507486288069399,246,4
12,1,2.54000020027161,2.54000020027161,1,0,0,1,1,3597.45999979973,3597.45999979973,0,0,1,1,246,4
13,1,4.64599990844727,4.64599990844727,1,0,0,1,1,3595.35400009155,3595.35400009155,0,0,1,1,246,4
1,11,1688.98200011253,18.3910000324249,9,2,0,0.312953760097757,11,1911.01799988747,98.9410002231598,9,2,0,0.215953894299049,247,6
2,3,88.6929998397827,13.9909999370575,3,0,0,0.693346745616809,3,3511.30700016022,486.313999891281,1,1,1,0.656441227436106,247,5
3,9,618.325999736786,30.4089999198914,9,0,0,0.304932590590672,9,2981.67400026321,208.554000139236,6,3,0,0.215684149172136,247,5
4,7,868.31200003624,112.430999994278,7,0,0,0.226088512700573,7,2731.68799996376,172.723999977112,5,2,0,0.285920278837523,247,6
5,4,54.2329998016357,7.44749999046326,4,0,0,0.474902589743353,4,3545.76700019836,310.041499972343,2,1,1,0.689095813360042,247,5
6,1,10.0800001621246,10.0800001621246,1,0,0,1,2,3589.91999983788,1794.95999991894,1,0,1,0.861850708540295,247,6
1,4,1621.01099991798,398.34350001812,2,2,0,0.488664622994127,3,1978.98900008202,349.276999950409,1,2,0,0.695491829294977,249,4
2,3,1542.8180000782,207.230000019073,2,1,0,0.761838232449479,3,2057.1819999218,554.932000160217,1,2,0,0.55764242755978,249,1
3,2,87.3229999542236,43.6614999771118,2,0,0,0.958153460627473,2,3512.67700004578,1756.33850002289,0,1,1,0.724108978034939,249,5
4,1,16.3509998321533,16.3509998321533,1,0,0,1,1,3583.64900016785,3583.64900016785,0,0,1,1,249,4
1,4,576.016999721527,45.131500005722,3,1,0,0.720602707734018,4,3023.98300027847,422.318500041962,2,1,1,0.535300620721467,251,4
2,1,10.5639998912811,10.5639998912811,1,0,0,1,1,3589.43600010872,3589.43600010872,0,0,1,1,251,4
3,5,57.6449997425079,6.20500016212463,5,0,0,0.380458127381363,5,3542.35500025749,662.234000205994,2,3,0,0.32461288108143,251,4
4,4,209.34500002861,42.6970000267029,4,0,0,0.477385066862204,4,3390.65499997139,391.122000098228,1,2,1,0.526428433357656,251,4
5,7,328.292999744415,35.5789999961853,7,0,0,0.231664459812803,7,3271.70700025558,45.8520002365112,4,3,0,0.337020821768178,251,4
6,6,275.38100028038,14.0695000886917,6,0,0,0.557320120837688,6,3324.61899971962,368.632499933243,3,3,0,0.32481097112918,251,4
7,6,1101.31599974632,31.3974997997284,5,1,0,0.765899648096263,6,2498.68400025368,419.955500125885,1,5,0,0.189330118154101,251,4
1,6,383.732000112534,71.284500002861,6,0,0,0.225691747351372,6,3216.26799988747,502.013000011444,3,3,0,0.313668861481989,254,5
2,3,1689.99599981308,304.756999969482,1,2,0,0.701289579248669,3,1910.00400018692,365.682000160217,0,3,0,0.471955808448121,254,4
3,4,1910.84299993515,34.9530000686646,3,0,1,0.924897242510138,4,1689.15700006485,435.149000048637,1,3,0,0.307237653430366,254,4
4,6,572.42100071907,41.5095001459122,5,1,0,0.394981305238934,6,3027.57899928093,196.679999828339,5,0,1,0.574544239392611,254,4
5,1,7.82100009918213,7.82100009918213,1,0,0,1,1,3592.17899990082,3592.17899990082,0,0,1,1,254,5
6,3,1877.90199995041,873.480000019073,1,2,0,0.441849889236213,4,1722.09800004959,295.588000059128,2,2,0,0.502592973846447,254,4
7,1,48.9340000152588,48.9340000152588,1,0,0,1,1,3551.06599998474,3551.06599998474,0,0,1,1,254,5
8,2,33.9279997348785,16.9639998674393,2,0,0,0.784219962630659,2,3566.07200026512,1783.03600013256,0,1,1,0.517344170352805,254,5
9,1,23.6629998683929,23.6629998683929,1,0,0,1,1,3576.33700013161,3576.33700013161,0,0,1,1,254,6
10,2,3572.60100007057,1786.30050003529,0,1,1,0.699506345733812,1,27.3989999294281,27.3989999294281,1,0,0,1,254,5
11,2,2073.30099987984,1036.65049993992,1,0,1,0.986129489890784,1,1526.69900012016,1526.69900012016,0,1,0,1,254,5
12,2,239.240999937057,119.620499968529,2,0,0,0.513752334816533,2,3360.75900006294,1680.37950003147,1,0,1,0.915778869885437,254,5
13,3,34.0270001888275,6.41899991035461,3,0,0,0.476756348045094,3,3565.97299981117,532.121999979019,1,1,1,0.697492869232688,254,5
14,5,1517.08600020409,99.7619998455048,4,1,0,0.600187477335405,5,2082.91399979591,216.670000076294,3,2,0,0.419390381147983,254,4
15,10,428.005999803543,31.8219999074936,10,0,0,0.169484431535108,10,3171.99400019646,58.6060000658035,6,4,0,0.252045858686024,254,5
16,7,190.129000425339,15.8640003204346,7,0,0,0.272167048393625,7,3409.87099957466,333.411999702454,3,4,0,0.257446309897275,254,5
17,2,6.6399998664856,3.3199999332428,2,0,0,0.616417662990694,2,3593.36000013351,1796.68000006676,1,0,1,0.881248851868849,254,5
18,5,2014.31699991226,24.5249998569489,4,0,1,0.928056396168959,4,1585.68300008774,269.681000113487,2,2,0,0.447712786220779,254,5
19,2,2140.85500001907,1070.42750000954,1,0,1,0.997015008349927,1,1459.14499998093,1459.14499998093,0,1,0,1,254,5
20,1,3600,3600,0,0,1,1,0,0,0,0,0,0,1,254,5
21,2,2825.79399991035,1412.89699995518,1,0,1,0.99307248840254,1,774.206000089645,774.206000089645,0,1,0,1,254,5
1,8,444.524000167847,64.6825001239777,8,0,0,0.200589226974753,7,3155.47599983215,218.411000013351,4,3,0,0.247618669415473,255,5
2,10,2592.11500000954,67.2315000295639,7,3,0,0.427557471082035,10,1007.88499999046,24.1000001430511,9,1,0,0.356049415867454,255,6
3,6,161.374999761581,7.13749992847443,6,0,0,0.386591536929092,6,3438.62500023842,305.538500070572,3,2,1,0.40640309499898,255,6
4,4,443.655000209808,36.0789999961853,3,1,0,0.698918240393324,4,3156.34499979019,134.724000096321,3,0,1,0.836063300746634,255,5
5,6,91.1149997711182,9.744500041008,6,0,0,0.332936031276388,6,3508.88500022888,413.331000208855,2,3,1,0.342978341426097,255,6
6,8,1489.62999916077,11.180499792099,7,1,0,0.76649782312417,7,2110.37000083923,279.840000152588,5,2,0,0.205858363233092,255,6
7,10,2745.20999979973,77.3109999895096,7,3,0,0.391560549450289,9,854.790000200272,65.2640001773834,8,1,0,0.259913604449786,255,4
8,8,140.526999950409,15.2369998693466,8,0,0,0.182966521164704,8,3459.47300004959,112.988499879837,5,3,0,0.346467307083004,255,5
